name,uiid,playtime,xp,level,money,driven,drift,skill,created_at
larger.Aldo,clqfehf2400azq20iidm3ym0a,241502,46,1,8,9703.13,2741.08,10.52670426881261,2023-12-21T16:11:46.685Z
enginery,clqfecnwl00fes40iie45fuc2,234809,43,1,5,9293.57,1603.35,25,2023-12-21T16:08:04.869Z
Only.salade,clqfec5ye00fbs40iql7m09ed,160759,38,1,4,6554.24,1074.19,25,2023-12-21T16:07:41.606Z
GuidedPrat,clqfe762a00f6s40ies89bfux,488176,67,2,74,19261.49,160.6033,30.75181764887144,2023-12-21T16:03:48.467Z
Treasure,clqfe6pry00f3s40iqtveerbo,455866,69,2,80,17818.49,2484.351,22.97131836995074,2023-12-21T16:03:27.358Z
Willie81,clqfduqef00eis40ir8008d5x,286416,37,1,14,11320.4,12.5212,25,2023-12-21T15:54:08.295Z
richie,clqfduiqm008tt50h2wjyiqkr,408730,40,1,15,12512.5,95.8814,14.02455535558957,2023-12-21T15:53:58.366Z
jaguar0,clqfdqjmr008ot50hyuvpni05,541809,84,2,72,22297.69,1558.057,26.96123175512366,2023-12-21T15:50:52.899Z
ranchod,clqfdpyvt00awq20i355d4me6,3422661,238,4,230,72765.01999999999,1369.949,15.3954861240179,2023-12-21T15:50:26.009Z
biscuit0,clqfdl8ba00eas40ixys9oadj,173860,38,1,15,7259.32,2239.61,25,2023-12-21T15:46:44.950Z
RILey,clqfdgim5008bt50h51434wuv,228547,38,1,12,10324,58.2973,25,2023-12-21T15:43:05.022Z
slow.footle,clqfdghhx00e7s40iuf1obbjg,324511,34,1,8,10917.8,459.836,25,2023-12-21T15:43:03.573Z
Bigtristan,clqfd81fb00e2s40i18ova8ab,283429,35,1,0,11119.65,1736.8,25,2023-12-21T15:36:29.495Z
evan,clqfd7hog0086t50hhci366e2,257103,52,2,61,10051.1,3199.32,25,2023-12-21T15:36:03.904Z
raul76,clqfd3u1u00dxs40izftf5spk,234611,42,1,8,10305.8,1321.66,25,2023-12-21T15:33:13.315Z
Common.reid,clqfd27rl0081t50hjjsp3fuj,290096,34,1,6,10952.3,861.767,16.22295537860599,2023-12-21T15:31:57.777Z
elijah,clqfd13bz00dus40ie0x0wtar,257427,32,1,9,9887.94,5.64423,25,2023-12-21T15:31:05.375Z
Abrupt_Ezra,clqfd0hms00drs40i40it41oc,229204,37,1,13,9573.25,0,25,2023-12-21T15:30:37.252Z
most_tangle,clqfcxaqn007wt50hwlz3hhrc,647526,92,2,76,24944.71,2071.975,37.07405394380179,2023-12-21T15:28:08.351Z
marc997,clqfcvye5007tt50hxjt8cytj,1498780,167,3,137,46220.96,4363.328,22.32610322505045,2023-12-21T15:27:05.694Z
raLeigh5,clqfcufpd00dos40inuh6pb5t,251503,47,1,15,10813.4,2436.88,25,2023-12-21T15:25:54.817Z
giddy-Casey,clqfct9u8007qt50hnl8y409k,228151,55,2,59,9247.14,3347.38,25,2023-12-21T15:25:00.560Z
rolland,clqfcooct00atq20ia80n49ao,223806,46,1,4,8735.61,2647.71,25,2023-12-21T15:21:26.094Z
Avery,clqfcnnvz00djs40iid4qs8aj,462119,82,2,70,19524.12,3068.468,20.38421215150351,2023-12-21T15:20:38.832Z
Soft.oreste,clqfcngk400dgs40i58a0cmb9,739374,78,2,77,24621.96,853.3190000000001,16.64580956288465,2023-12-21T15:20:29.333Z
33-Blub,clqfcl3ak007nt50hop1qmgzi,391390,69,2,71,15306.89,2877.78,25.64584739834781,2023-12-21T15:18:38.828Z
Sang0,clqfc80i4007et50hezbwctb1,356926,50,2,56,14052.02,1735.155,26.46979597863234,2023-12-21T15:08:28.684Z
Idleman0,clqfc7ux4007bt50h86w9fpiu,225813,26,1,7,7179.68,617.498,25,2023-12-21T15:08:21.448Z
Loyd2,clqfc7snc00d1s40ie2dvc8sh,269993,41,1,14,10547.6,1317.99,25,2023-12-21T15:08:18.505Z
renae,clqfbziyw00cms40ioowlx7fm,240428,31,1,3,9102.16,524.084,18.04282245371844,2023-12-21T15:01:52.713Z
56.Hamster,clqfbydls00ces40idadrd7d3,310721,34,1,15,10462,960.829,25,2023-12-21T15:00:59.105Z
Noble6,clqfbt4mr00c6s40ieye9fgza,227186,37,1,15,10336.3,147.493,25,2023-12-21T14:56:54.195Z
innate-kyle,clqfbr9bv00c3s40inocduuka,234167,38,1,14,9460.17,1149.59,25,2023-12-21T14:55:26.971Z
Giffer,clqfbqw7b00c0s40ihr5x51zt,316547,53,2,63,12376.3,2452.64,25,2023-12-21T14:55:09.960Z
FOul_pInsKy,clqfbhrd00073t50hty3zu25h,224531,56,2,64,10336.5,2653.77,25,2023-12-21T14:48:03.781Z
HarshIorgo,clqfbf0q900brs40ithr2otzf,287888,53,2,63,10710.3,3122.7,29.39582923770166,2023-12-21T14:45:55.954Z
freeMerlIn,clqfb41gr00bos40ids7exnvb,173779,26,1,15,7033.53,810.449,25,2023-12-21T14:37:23.691Z
shy-loathly,clqfaujz800bcs40iri83y2rb,460316,57,2,75,16914.68,530.163,16.0918477093776,2023-12-21T14:30:01.124Z
tracy7,clqfaqifc006pt50hol7c7dyo,226198,41,1,15,9897.18,169.196,34.66007691156545,2023-12-21T14:26:52.489Z
edwin91,clqfaiup1006gt50hrakps1q0,1034152,180,4,190,39749.99,8152.340000000001,25.01122890683278,2023-12-21T14:20:55.142Z
Filmy,clqfa7brb005zt50hcaqzfmnf,1607731,183,4,194,57338.15,1262.61466,21.6009111831963,2023-12-21T14:11:57.384Z
adne,clqfa4uzj00b2s40ibvkvnhjh,674353,78,2,89,24069.3,299.93996,20.06566028519704,2023-12-21T14:10:02.335Z
Stuart570,clqf9zhmb005mt50h6zywoqgo,234219,33,1,7,9317.6,536.452,25,2023-12-21T14:05:51.731Z
Fred,clqf9wlsu00ahq20i2i25psgp,453477,72,2,67,18492.49,3356.48,14.03977544621179,2023-12-21T14:03:37.182Z
Old.JaCINto,clqf9wfna005ft50hmf6jlwgi,723138,122,3,131,28579.87,3659.209,23.73892655234289,2023-12-21T14:03:29.206Z
ArIsTate,clqf9v0jy00axs40i47vmyt87,238571,35,1,15,10441.7,194.246,25,2023-12-21T14:02:22.990Z
don0,clqf9snzm005ct50hee7sdjuu,264154,37,1,30,11478.2,0,25,2023-12-21T14:00:33.395Z
earlyJamal,clqf9poxb0056t50hr3qclvod,215115,32,1,15,8473.08,657.574,25,2023-12-21T13:58:14.639Z
Octavio,clqf9judi00aeq20ie2s5ycg3,624972,53,2,130,16217.1,423.193,25,2023-12-21T13:53:41.766Z
sammy13,clqf9igkn00ans40i5uit96ud,309598,50,2,57,11021.8,2843.63,25,2023-12-21T13:52:37.223Z
luigi,clqf9hzzb00ais40iv3mmvlqx,469149,47,1,0,10797.2,2133.5,20.75958208273918,2023-12-21T13:52:15.719Z
payson25,clqf9hxpl00afs40idvrpunwe,493118,61,2,67,17810.98,491.809,19.57115596782914,2023-12-21T13:52:12.777Z
slower.tom,clqf9hsa800acs40i9bsmbtbz,459167,74,2,51,13568.2,5463.67,11.51188715225441,2023-12-21T13:52:05.745Z
equality,clqf9gprk00a9q20ilwy5txxm,479465,44,1,15,13502.4,608.512,25,2023-12-21T13:51:15.824Z
jato,clqf9ffkh00a9s40iu4vhfn2f,568628,83,2,67,23874.3,1210.798,33.96097050402145,2023-12-21T13:50:15.954Z
rata18,clqf9fb8v00a6q20icya21smz,247711,32,1,5,9402,607.314,25,2023-12-21T13:50:10.352Z
mitch,clqf9e54200a6s40iccmxvc4z,250712,37,1,8,9804.23,1648.73,25,2023-12-21T13:49:15.747Z
farColossal,clqf9bcqz00a3q20ij92kusx5,228839,34,1,0,8792.83,381.403,20.81387672140099,2023-12-21T13:47:05.676Z
itchybambi,clqf9b0ou00a3s40i5zwugv8o,734765,93,2,80,27458.34,300.4433,19.12627263293133,2023-12-21T13:46:50.047Z
Net.earshot,clqf97957004rt50hpp15mms4,472295,84,2,70,19690.49,3421.91,28.4607023254113,2023-12-21T13:43:54.379Z
arlie963,clqf8xi1q009ss40i10ytvm8h,319400,53,2,65,12320,2101.26,25,2023-12-21T13:36:19.359Z
daren,clqf8wowu009ps40i63viikmb,281730,38,1,13,11477.5,741.875,25,2023-12-21T13:35:41.598Z
kilbride,clqf8so4h004gt50hkad3fxk0,484746,97,2,64,19175.74,5687.12,39.42795994574603,2023-12-21T13:32:33.954Z
Septate5,clqf8qn9w009ms40i7izpgwri,320356,32,1,8,9095.97,0,25,2023-12-21T13:30:59.540Z
97Rudy,clqf8l2it009gs40idklkdc13,194706,23,1,10,6971.92,175.501,25,2023-12-21T13:26:39.365Z
devotee,clqf8fad40099s40i8imcpklv,689681,133,3,140,29617.47,6011.629999999999,21.15875900781014,2023-12-21T13:22:09.593Z
Madundercut,clqf8f3g70096s40ihi9rw9vg,492199,93,2,70,18264.8,6104.4,16.70920528541946,2023-12-21T13:22:00.631Z
Enthetic,clqf85wzp008zs40iyaa58oj6,740911,136,3,107,30341.93,10078.33,27.36621284070165,2023-12-21T13:14:52.358Z
esteban,clqf7imlg008os40inijm7xk3,160571,32,1,6,6428.11,1187.3,25,2023-12-21T12:56:45.797Z
FutileErik,clqf77ce0008js40igifqoiv9,729633,126,3,132,27624.1,6785.799999999999,14.42313977442604,2023-12-21T12:47:59.353Z
Dianthus,clqf6ymue003st50hje1hlhvc,981946,93,2,123,29166.7,0,34.1459427481308,2023-12-21T12:41:12.998Z
strong_Algy,clqf6uhuz003pt50hssm0n2gv,1121963,127,3,130,38147.44,4192.962,20.90840417004326,2023-12-21T12:37:59.915Z
Mythicpaul,clqf6szg5003mt50hni5eotq8,399255,44,1,15,13775.5,262.091,25,2023-12-21T12:36:49.398Z
17neman,clqf6ryz7008es40iz9ydlera,312839,44,1,10,11133.1,1277.48,25,2023-12-21T12:36:02.131Z
Churn0,clqf6n0hm008bs40iffbencpq,454983,86,2,76,16831.1,6492.01,16.74193869453296,2023-12-21T12:32:10.810Z
Odd-Edgardo,clqf6disp003ct50hggcijegp,204809,25,1,2,7179.87,860.06,25,2023-12-21T12:24:47.977Z
Greaser,clqf6ayor007xs40iw84b9wlj,161482,26,1,11,6761.87,295.484,25,2023-12-21T12:22:48.604Z
avid68,clqf68az5007ss40idb8hsxnb,393481,67,2,65,15520.82,1641.04,26.33412209202783,2023-12-21T12:20:44.561Z
khasi429,clqf5kovk009gq20imp1c3p0l,318594,76,2,65,12624.37,2450.96,34.8678177121517,2023-12-21T12:02:22.833Z
Lush-Hobert,clqf4j2k40097q20ix5jugr48,760026,91,2,87,27364.87,10.83046,15.9553748296876,2023-12-21T11:33:07.636Z
buddy,clqf4ftpe006is40i9bs4ra27,168629,22,1,3,6623.97,508.86,25,2023-12-21T11:30:36.195Z
jail274,clqf4cql80094q20iqzrykcye,516662,58,2,65,19628.26,244.2057,9.730847322485538,2023-12-21T11:28:12.188Z
huge.chanty,clqf46yjt0033t50hgf50g2lk,409837,47,1,10,14947.09,340.01135,18.22298145238786,2023-12-21T11:23:42.569Z
ivie0,clqf420090061s40i1w1wn897,259570,38,1,13,11375.2,0,25,2023-12-21T11:19:51.178Z
ivie0,clqf420090061s40i1w1wn897,259570,38,1,13,11375.2,0,25,2023-12-21T11:19:51.178Z
56-Chemo,clqf3mdha005ns40ihmrslej6,245136,44,1,14,9809.84,2338.22,25,2023-12-21T11:07:42.143Z
Tamarisk,clqf3ca1a008mq20i2ckpvjui,272780,31,1,10,9866.33,885.842,25,2023-12-21T10:59:51.118Z
tender,clqf36ug90030t50h2l2ew0km,408888,55,2,60,15553.75,1082.9499,21.05974176156621,2023-12-21T10:55:37.641Z
tall_lucius,clqf32yns005hs40iuku311c4,273960,32,1,4,9461.06,362.797,32.24917871373762,2023-12-21T10:52:36.473Z
safe_Rudman,clqf2ymed002ut50h4vpixb2j,177456,29,1,11,6877.87,1182.22,25,2023-12-21T10:49:13.957Z
mose,clqf2pzs9005cs40iwt3fm0yo,174933,23,1,10,6585.8,36.3623,25,2023-12-21T10:42:31.402Z
Antony,clqf2oyri0059s40icpd2jyd9,597659,72,2,77,21906.53,242.4878,17.42938908859555,2023-12-21T10:41:43.422Z
proud,clqf2b69w008aq20itkeyg1tx,2411400,395,6,347,96249.45999999999,14292.658,23.44730126957801,2023-12-21T10:30:59.972Z
seibel0,clqf22fq9004ys40igs6992fl,231843,35,1,5,9127.18,999.971,23.81331700063496,2023-12-21T10:24:12.322Z
jesus,clqf1z73x004ts40iiavrpoaq,304994,41,1,14,10705.1,1399.47,34.97431116243894,2023-12-21T10:21:41.181Z
vague,clqf1u513004ls40ix45q7c2l,747802,120,3,131,30244.21,4113.482,24.91558103141562,2023-12-21T10:17:45.207Z
Bounden,clqf1osnk004is40ienlpp71n,227160,35,1,15,9464.76,944.888,33.69252383615374,2023-12-21T10:13:35.888Z
Alive-Firth,clqf1ore4004fs40idv8z5j6d,225421,38,1,3,8757.21,62.4716,25,2023-12-21T10:13:34.252Z
51_jarib,clqf1mzar004cs40ilo2xga3y,1555743,159,3,147,48625.3,2612.834,13.92799551371003,2023-12-21T10:12:11.187Z
Dervish,clqf1jl6n0049s40i7oinn1yo,254392,32,1,5,9411.84,364.521,25,2023-12-21T10:09:32.927Z
horace219,clqf1gz54007kq20igjl4rphd,208968,26,1,12,7695.82,666.959,25,2023-12-21T10:07:31.049Z
calm.Gordon,clqf1bqz60044s40ieg3f3d1w,568036,52,2,58,16792.11,694.737,13.18977120449719,2023-12-21T10:03:27.187Z
gownsman,clqf0xxom003xs40ihq5cehkf,569786,44,1,15,13754.2,380.937,25,2023-12-21T09:52:42.695Z
Scotty83,clqf0khv2003us40it26kq27n,262408,28,1,15,8439.21,964.926,19.53423461245787,2023-12-21T09:42:15.663Z
filtrate,clqf035ku002ft50h0130irdf,902840,125,3,135,35911.12,2051.053,20.94974029915723,2023-12-21T09:28:46.591Z
bequeath,clqf00h3s003ps40ix2bc6k4g,256660,31,1,4,9808.61,349.885,34.78326393026737,2023-12-21T09:26:41.560Z
artful.elmo,clqezwjco003ms40iis39nsrf,674432,104,2,77,25760.18,3458.28,19.88166393161615,2023-12-21T09:23:37.848Z
Colunga754,clqezrdgi003js40ipgd61viz,255912,41,1,18,10050.8,1873.99,25,2023-12-21T09:19:36.930Z
manic-Peace,clqezqgzc0069q20i8u17f68z,904525,126,3,130,35429.28,3594.41,23.61250600773819,2023-12-21T09:18:54.841Z
Mathian,clqezm423003es40izgydatc1,283878,37,1,15,11860.2,526.018,18.04282245371844,2023-12-21T09:15:31.468Z
Oasis630,clqez5125002zs40if33q4b9c,286575,35,1,9,10596.7,516.589,16.30747616384625,2023-12-21T09:02:14.429Z
Streaky,clqeyzm30002rs40iee7h3ttl,650712,162,3,174,27770.45,9067.77,31.42916446485643,2023-12-21T08:58:01.740Z
Messy_Devon,clqeyxnm1002ms40iweqcoi33,803344,128,3,125,31181.15,5631.619,27.61576990041311,2023-12-21T08:56:30.409Z
rosary1,clqeyrh5r002fs40ihw66l3j3,159575,36,1,9,6535.22,2734.46,25,2023-12-21T08:51:42.111Z
UsualDonar,clqeyq9n6002cs40i5ktj5by9,275772,38,1,15,11291.5,137.8,12.3509514266803,2023-12-21T08:50:45.715Z
7Drayman,clqeyoq9f0029s40isokbmmvg,330998,44,1,15,13047.6,769.178,25,2023-12-21T08:49:33.939Z
dukedom,clqeyngjh005rq20iykuqssbm,180926,28,1,12,6797.68,1296.16,25,2023-12-21T08:48:34.686Z
leonteen,clqeyn614005oq20iy3r35fg2,1651485,295,5,278,67591.76999999999,12746.002,25.70276636269496,2023-12-21T08:48:21.064Z
Arthur69,clqeya7wr001ws40il3byt56p,535155,86,2,75,22862.9,2742.71,13.57400927311972,2023-12-21T08:38:16.971Z
23.Glori,clqeya17i005jq20ivwvwhwpc,206417,32,1,8,7171.14,1521.75,31.95717754628155,2023-12-21T08:38:08.287Z
amelia,clqextgld005bq20iwwa20zz3,367105,46,1,13,12328.4,1243.78,17.24373163232155,2023-12-21T08:25:15.074Z
potent.Rey,clqext040001ps40i8208e9sz,474136,75,2,69,19598.73,1316.135,27.519256709665,2023-12-21T08:24:53.713Z
hot.shotten,clqexqyeu001ms40in09v1h74,335865,74,2,62,13681.18,5295.77,26.40831159106082,2023-12-21T08:23:18.198Z
keyidleman,clqex4csz0056q20izm7iw1rz,210986,32,1,15,7680.33,1210.55,16.30747616384625,2023-12-21T08:05:43.763Z
glidden,clqex1iqh0051q20iti1gn072,476653,75,2,72,19408.21,2910.69,13.39948154597442,2023-12-21T08:03:31.482Z
85-Pair,clqewzjbd001hs40i2ps0lpwk,254071,32,1,15,9492.65,59.8928,25,2023-12-21T08:01:58.921Z
Fusion542,clqewyt7x001es40ix3vs8t1i,220341,34,1,3,8916.51,932.153,25,2023-12-21T08:01:25.101Z
Jarrett876,clqews404001bs40ihtyiv38b,336274,37,1,15,11363.3,259.228,25,2023-12-21T07:56:12.484Z
lefler7,clqewnilh004uq20ik2nvvgj4,309412,43,1,15,11905.9,1169.58,25,2023-12-21T07:52:38.118Z
PortalDan,clqewicnc0018s40ibcb1pqo1,462842,70,2,60,18163.36,2022.118,21.77396356639593,2023-12-21T07:48:37.129Z
Grassy,clqevvpdt004pq20ijewkd183,285797,31,1,9,9484.69,341.927,25,2023-12-21T07:31:00.319Z
Saponin87,clqevlf1b004kq20ii24thgbc,250210,49,1,56,9510.86,3072.15,25,2023-12-21T07:23:00.575Z
Wham,clqevay9c004cq20ip2mywvna,274752,38,1,8,9839.78,1454.43,31.95717754628155,2023-12-21T07:14:52.272Z
leonardo61,clqev7lta0045q20ig2gankoq,192698,32,1,8,7304.16,1814.91,25,2023-12-21T07:12:16.174Z
Cosby7,clqev6vc5001vt50h4ad4yn97,172523,25,1,14,7102.54,32.1386,25,2023-12-21T07:11:41.861Z
irvin135,clqev1ndb001st50hlyoghirr,223602,26,1,6,7032.76,124.746,25,2023-12-21T07:07:38.255Z
junior,clqev1gk8000qs40iw4d6gbm6,602257,84,2,77,22536.87,2185.95,13.59325086292064,2023-12-21T07:07:29.433Z
altitude,clqeux7jv003wq20igalk0s2h,715351,96,2,68,27372.96,1295.6619,25.68231238915413,2023-12-21T07:04:11.132Z
gore_Alfred,clqeutly7003rq20igt5eatbu,425441,63,2,68,16459.62,1124.7638,25.77757280882495,2023-12-21T07:01:23.168Z
true.omasum,clqeui6qi000ls40i5xlj8l77,227492,22,1,8,6897.26,30.3637,25,2023-12-21T06:52:30.234Z
Ulcer8,clqeu7m5r003iq20i763sdcjl,204210,31,1,7,7269.6,1130.55,25,2023-12-21T06:44:17.007Z
selwin,clqetsg9u001pt50hu4r7yjqk,168470,29,1,13,6736.96,1333.01,25,2023-12-21T06:32:29.538Z
Decisive,clqet72dj0033q20if1qqukrz,427943,80,2,67,16947.48,4973.049999999999,13.1518292526667,2023-12-21T06:15:51.751Z
val,clqet6xfr0030q20ivj7dwjzm,181093,23,1,7,6759.29,314.711,25,2023-12-21T06:15:45.351Z
Less_keenan,clqet4s4f002xq20i2u7uukou,227434,34,1,0,8841.28,225.03,25,2023-12-21T06:14:05.152Z
Unearth,clqesva5s002uq20is849qoxu,231517,41,1,15,10335.7,1388.89,25,2023-12-21T06:06:41.968Z
faint_Jewel,clqessjwa002rq20ipgu5aeex,200834,26,1,2,7244.55,671.545,25,2023-12-21T06:04:34.618Z
Karl,clqess0du002oq20inas77ubt,175572,23,1,15,6857.4,320.288,7.515646165608591,2023-12-21T06:04:09.330Z
Evadnee,clqesrpsq002hq20i27rqsmrk,161854,28,1,8,6240.45,0,25,2023-12-21T06:03:55.611Z
pickax140,clqesrmxa002eq20iw6hy94kc,401307,66,2,65,15539.2,900.781,31.09413079572998,2023-12-21T06:03:51.887Z
Johnny3,clqesgr7p002bq20i3524vaj3,164773,23,1,6,6586.58,514.861,25,2023-12-21T05:55:24.229Z
Erwin,clqes0g8h0022q20ikel27z90,213438,22,1,9,6610.83,152.447,25,2023-12-21T05:42:43.506Z
spinel,clqerzl5t001zq20igco47rci,582339,89,2,80,23702.53,2164.31,21.8874036785212,2023-12-21T05:42:03.234Z
Smoot70,clqers4ye0009s40i6srex96n,596083,82,2,83,22694.87,1655.738,23.54003745740263,2023-12-21T05:36:15.638Z
Hyohyoid,clqerp4ew001rq20ii7tis9zo,332620,40,1,15,10346.5,1239.77,10.64550911059812,2023-12-21T05:33:54.968Z
UnfairDan,clqer1cou0014t50hzofxe252,174043,37,1,0,7055.69,2234.67,25,2023-12-21T05:15:25.951Z
somber-mac,clqeqxipz001fq20iapzzg2ez,993197,107,3,125,32635.41,1662.983,17.20256551690398,2023-12-21T05:12:27.144Z
40Aldo,clqeqwexy000zt50hqbv56m06,172943,23,1,9,6619.98,12.5664,25,2023-12-21T05:11:35.590Z
Babbling,clqeqr3ja0003s40icgl85fel,1017296,105,2,97,30704.92,86.60728,19.34104661194308,2023-12-21T05:07:27.526Z
deluxeGino,clqeqlfv9001cq20itotddar9,239428,32,1,10,9255.11,348.928,25,2023-12-21T05:03:03.573Z
leonardo,clqeqj3pr000wt50hzydwb34t,233996,34,1,7,9261.25,454.209,13.21156456976892,2023-12-21T05:01:14.511Z
Latham,clqeo9z780000q20iabmyuj4b,239809,35,1,13,10913.9,14.1409,25,2023-12-21T03:58:09.522Z
Apt.Coleman,clqent8ni000bt50hodv700er,1065170,37,1,8,11623.2,123.484,25,2023-12-21T03:45:08.622Z
Gore_hominy,clqemv2ak0000t50hh620t7r7,245648,25,1,7,7445,0,21.41585233222511,2023-12-21T03:18:34.076Z
Eiten,clqemse4z004hsd0ilf9gj7hw,232979,37,1,7,9352.92,1861.55,25,2023-12-21T03:16:29.459Z
Filial0,clqemm5db000trh0iyvi0jtti,258074,40,1,14,10054.5,1114.63,25,2023-12-21T03:11:38.160Z
Scottie,clqemhq9i004esd0icx7b9gb1,309441,35,1,15,10354.8,236.496,25,2023-12-21T03:08:11.958Z
Caralie,clqemb6ri000orh0iuy4k2tqv,158820,40,1,4,6365.37,2073.22,25,2023-12-21T03:03:06.750Z
lesson5,clqell595001ho40i01n3817p,184322,44,1,7,7390.24,3053.86,25,2023-12-21T02:42:51.737Z
careless,clqelkafm000frh0iidmaus0h,1626182,51,2,72,14597.88,1684.118,22.40269885520281,2023-12-21T02:42:11.795Z
david584,clqelk0ez000crh0iz9fg7ult,223829,40,1,15,10175.2,591.45,25,2023-12-21T02:41:58.811Z
jacObsen,clqeliyrn0009rh0i16du5fop,1157758,180,4,200,48046.91,2013.891,29.91352319180498,2023-12-21T02:41:10.019Z
wilbert,clqeler0p001eo40iqytg2g1f,240367,38,1,15,9903.83,1916.47,25,2023-12-21T02:37:53.354Z
Booker,clqeleajw0006rh0i5x3qog1a,249466,31,1,3,9307.44,1.41749,25,2023-12-21T02:37:32.013Z
Like_dwight,clqelapin001bo40i1s34rpp5,206103,32,1,5,7467.13,1867.01,25,2023-12-21T02:34:44.783Z
Sunstone,clqekyxc90018o40iewyfcvn1,239571,50,2,59,9819.37,3284.77,17.34853046190294,2023-12-21T02:25:35.049Z
Neville,clqeky8tw0015o40izmxbbi1h,256162,37,1,15,11098.4,104.42,25,2023-12-21T02:25:03.285Z
nudge,clqekupx80003rh0iu5t3cw96,214762,56,2,65,10336.3,2746.65,25,2023-12-21T02:22:18.812Z
NewCinelli,clqekrdsi0012o40i3peh0whn,462640,46,1,9,12652,1059,25,2023-12-21T02:19:43.123Z
heriot,clqek9n4p009qmx0iuaoa6cw5,323884,38,1,12,11076.7,86.1624,25,2023-12-21T02:05:55.417Z
Carmelo,clqek8nod009nmx0iwux7t51q,219484,25,1,11,7527.32,101.016,25,2023-12-21T02:05:09.470Z
lennox,clqeju83c0038sd0ifat7fr8l,239529,32,1,15,9315.17,334.583,25,2023-12-21T01:53:56.088Z
ommiad79,clqejsquv000wo40iy59908i8,243671,37,1,5,9464.33,1388,25,2023-12-21T01:52:47.095Z
cordell,clqejm2jl0031sd0iha4kpaxg,296657,31,1,12,9416.56,63.2942,18.3170614464496,2023-12-21T01:47:35.650Z
cordell,clqejm2jl0031sd0iha4kpaxg,296657,31,1,12,9416.56,63.2942,18.3170614464496,2023-12-21T01:47:35.650Z
daily.Ollie,clqej2z4p002nsd0iloz221uv,625324,78,2,80,23991.1,119.7404,16.58011724213099,2023-12-21T01:32:44.761Z
decamp66,clqej0eqg002ksd0iunpl9t80,274931,34,1,5,10011.2,272.325,25,2023-12-21T01:30:45.016Z
Trottier,clqeiwtak0095mx0ikfdlxgd6,490861,63,2,72,17249.97,1852.376,19.92928058841846,2023-12-21T01:27:57.260Z
Thimble,clqeign1j008umx0i438yturf,434468,49,1,65,15943.97,0,22.47080646753743,2023-12-21T01:15:22.663Z
Mellman,clqeig026008rmx0idrwq63zf,805900,83,2,127,25724.7,100.927,12.92473145295696,2023-12-21T01:14:52.879Z
WispyArron,clqeic0li002fsd0iv3n6rjhr,195449,32,1,10,7329.53,1656.66,25,2023-12-21T01:11:46.950Z
Frownjerry,clqei4cqo008dmx0ik8p33d3a,1382501,204,4,195,51805.03999999999,9939.965,26.03751324917818,2023-12-21T01:05:49.440Z
Abrasion,clqehx7hx0088mx0i89pbdrkm,477218,72,2,66,17914.5,2584.9,17.09986309212412,2023-12-21T01:00:16.053Z
Joaquin7,clqehwftl0085mx0imq9uqkca,178826,23,1,13,6996.05,307.849,25,2023-12-21T00:59:40.186Z
zack0,clqeht6qr001esd0inlldd1qy,288264,47,1,15,10145.3,2086.84,25,2023-12-21T00:57:08.452Z
ERviN,clqehrp4g000mo40ihnjekyfj,521561,55,2,62,18056.57,817.507,13.94714545023082,2023-12-21T00:55:58.961Z
portalrob,clqeha3pl007tmx0igj9qgbcj,483902,56,2,68,17120.02,326.559,16.76666137838306,2023-12-21T00:42:18.058Z
desmoNd,clqeh42nl007qmx0iinui0qw3,228872,32,1,2,9356.59,454.441,25,2023-12-21T00:37:36.753Z
delbert60,clqeh35nx007nmx0ihorsz7zj,452289,71,2,65,18273.08,2784.83,13.63780411427638,2023-12-21T00:36:53.997Z
FirsT.hedda,clqeh2ksx007kmx0i7ptn9xqg,219408,38,1,1,8676.3,0,25,2023-12-21T00:36:26.961Z
kurt4,clqegyxmr007fmx0i8lhynjf5,213519,25,1,30,7655.01,192.056,13.21156456976892,2023-12-21T00:33:36.963Z
Pika,clqegqcdj0078mx0ix4tv68jy,171067,24,1,12,6969.93,813.469,25,2023-12-21T00:26:56.168Z
Zebapda,clqegpjjy0075mx0iiyf2s37q,334769,32,1,12,9120.31,91.1284,25,2023-12-21T00:26:18.814Z
Jura,clqeg9nh0006kmx0i3tjrhsvk,389635,70,2,62,15568.1,1951.393,28.51159255110411,2023-12-21T00:13:57.396Z
Estival,clqeg2ozc006amx0i14celpr0,245671,38,1,15,11127.2,183.851,25,2023-12-21T00:08:32.760Z
mostronald,clqefukv20063mx0ip1szpibk,332052,40,1,15,12026.2,103.278,25,2023-12-21T00:02:14.174Z
brueghel,clqefq3el005wmx0i4wozhqgv,677286,92,2,91,27009.69,0,16.24561174284798,2023-12-20T23:58:44.926Z
Breezy_gent,clqeflf3h005rmx0iv1ocjg8u,553776,50,2,64,13945.7,1138.91,16.7770737387522,2023-12-20T23:55:06.797Z
Humane-Gene,clqef9cvn005gmx0ixj391w2z,471232,59,2,70,19317.27,2126.874,34.01643129116823,2023-12-20T23:45:44.052Z
jest_Salter,clqef400e0058mx0iyw49qyv4,480554,61,2,65,15170.5,2071.58,15.98356870883179,2023-12-20T23:41:34.094Z
Pauli,clqeerbjz004xmx0igiqdei0d,175127,23,1,5,6618.95,0,25,2023-12-20T23:31:42.527Z
hyman,clqeer8qd004umx0ifnyrki4p,978168,106,2,116,34340.85000000001,159.64881,31.98040291699558,2023-12-20T23:31:38.870Z
